id;created_at;merchant_id;valor;n_PARCELAS;Nome_no_Cartao;status;card_id;iso_id;card_brand;DOCUMENTO
2235197;2021-01-11 18:45:54.994+00;5cb7200a365bb100084e06d6;12851;1;roberta lima;Paid;6106612212;35;456.0;
2235202;2021-01-11 18:46:01.799+00;5c864de389fde90006c0c4c7;13370;1;;paid;3003500333;35;100.0;
2235220;2021-01-11 18:50:08.101+00;5bc6187198b1620007f53d57;2790;1;Ana Luísa Ribeiro Pereira;processing;4334363303;9;456.0;124876288-078
2235227;2021-01-11 18:50:08.443+00;5b587657f1a6e800046d7117;2391;1;Paulo José SANTOS;paid;1101023333;9;456.0;406.547.585-017
2235234;2021-01-11 18:50:49.987+00;5ce57a5f6f222b0007f8120f;18474;2;Ana Luísa Gomes;refunded;1183888338;35;456.0;172826066-700
2235250;2021-01-11 18:51:12.492+00;5d07b478eca7ef0007a2370c;11727;1;;refused;3233032333;35;456.0;516244112635
2234963;2021-01-11 18:20:55.689+00;5c20d257236eba000728125a;6962;1;Ana Luísa de OLIVEIRA;PAID;2024720444;62;456.0;293877909-752
2234969;2021-01-11 18:21:01.93+00;5c07b17f2ab7d70007f0a696;3483;1;Jéssica FERREIRA;Paid;6171767763;62;903.0;312885774986
2234974;2021-01-11 18:21:09.195+00;5c193ef0ca90a40007c761cd;3762;1;;processing;555101505;62;100.0;042013394-495
2234983;2021-01-11 18:25:07.22+00;5b587a8dab2ebe0004c39a51;5017;1;Antonio Rodrigues;Paid;105511005;62;100.0;983743659053
2235003;2021-01-11 18:25:49.955+00;5c53134766b14300075abcfe;3125;1;Ana Luísa de OLIVEIRA Silva;Paid;1252515115;62;456.0;89831384513
2235040;2021-01-11 18:30:44.739+00;5c507846575e5d0007b49832;6794;1;;in process;5525636222;62;456.0;901837120-269
2235049;2021-01-11 18:31:00.919+00;5be4c4a770f72c0007db496d;30406;1;marcia souza;PAID;5775117115;47;456.0;801382193083
2235092;2021-01-11 18:36:03.912+00;5c53134766b14300075abcfe;5893;1;roberta SANTOS Ribeiro;refunded;3220033;62;903.0;
2235093;2021-01-11 18:36:04.716+00;5bd35dc274a8dd0007e76fb4;10392;1;roberta Silva;PAID;5404001012;35;456.0;344282410502
2235094;2021-01-11 18:36:05.288+00;5c238943a336b000077cb170;6184;1;RAFAEL Silva;PAID;7770777778;62;903.0;613648740339
2235097;2021-01-11 18:36:45.877+00;5ba3f129382b2900045f22c5;7668;1;Paulo José de OLIVEIRA;Paid;3343347374;62;456.0;974.413.842-334
2235108;2021-01-11 18:40:08.655+00;5b9034371c58d70004c4390d;11821;1;MARIA Alves;paid;5533753554;35;903.0;375720076598
2235113;2021-01-11 18:40:08.9+00;5bc5c97e922535000705d151;7779;1;ANA de Lima Gomes;Refused;3355335535;62;903.0;436554887424
2235129;2021-01-11 18:40:36.343+00;5c0e715bf380750007e4c523;3630;1;Paulo José de Lima Silva;refunded;1155551555;62;903.0;485513196-163
2235143;2021-01-11 18:40:54.417+00;5d1209636218330007e96c56;2940;1;roberta Pereira;paid;2177881802;9;903.0;261947754-826
2235165;2021-01-11 18:45:25.772+00;5b71e5f02ca4c1000411249b;5056;1;marcia oliveira Rodrigues;Paid;53333;62;100.0;
2235182;2021-01-11 18:45:45.005+00;5b9c826a5a27430004cfa558;27617;1;antônio Pereira;paid;2212172111;35;100.0;790266524814
2235199;2021-01-11 18:45:58.525+00;5c53134766b14300075abcfe;2490;1;Jéssica de Lima oliveira;in process;4212666266;9;903.0;773.253.314-376
2235201;2021-01-11 18:46:01.316+00;5c65759a4eab23000790a1f1;4889;1;RAFAEL Pereira;paid;3013333031;62;903.0;
2235223;2021-01-11 18:50:08.246+00;5b4fd6069657300004d8aded;655;1;RAFAEL Rodrigues Rodrigues;paid;2522070107;9;100.0;486.149.912-549
2235257;2021-01-11 18:51:18.746+00;5c1a68653213210007f4fc76;6494;1;juliana Silva Silva;refused;644604440;62;903.0;291801196307
2235270;2021-01-11 18:55:07.598+00;5ae0cb3a39a07b0004f8d26f;2940;1;Daniel de Lima;refunded;4240202044;9;903.0;720498779-758
2235277;2021-01-11 18:55:37.327+00;5baa9b245acb8400078f4cf0;10374;1;Pedro Silva oliveira;PROCESSING;4565641611;35;456.0;162.849.918-850
2235308;2021-01-11 19:00:02.956+00;5a65fec1d9958900040cbd87;4803;1;;Refused;3343304444;62;100.0;
2235350;2021-01-11 19:05:07.626+00;5ca78cdd5400ac00074ab9a9;9678;1;roberta souza;PAID;920490433;62;100.0;601015148-781
2235420;2021-01-11 19:10:46.958+00;5c0e715bf380750007e4c523;2623;1;;paid;3440333333;9;456.0;473707908881
2235432;2021-01-11 19:11:00.84+00;5c11190b0142790007c0462c;10614;1;;processing;110213020;35;100.0;294887224590
2235445;2021-01-11 19:15:08.032+00;5c991854be851b0007dae2a0;7319;1;FELIPE Alves Rodrigues;paid;3553555337;62;100.0;
2235448;2021-01-11 19:15:46.059+00;5c12a230a6d2590007858daa;14963;1;Joao Gomes;Paid;2226264622;35;456.0;054.388.603-714
2235452;2021-01-11 19:15:51.978+00;5b86aafd53afd00004e89699;20580;1;;in process;2454502044;35;903.0;994604224524
2235482;2021-01-11 19:20:25.165+00;5b7d694edfdaf300048ee176;10492;2;roberta SANTOS de OLIVEIRA;Paid;1331110322;35;100.0;
2235498;2021-01-11 19:20:57.077+00;5c41e483a8e4a30007a368fe;25628;1;Antonio Ribeiro;refused;4455540393;35;903.0;584.272.637-929
2235519;2021-01-11 19:25:24.27+00;5be6f04fdc13b000071d4c6b;9439;1;ANA Silva;REFUNDED;4314441133;62;100.0;449586314351
2235535;2021-01-11 19:25:55.151+00;5cb5c77aaaada80007ac10a8;20300;2;Joao FERREIRA;PAID;3229922595;35;456.0;686849792117
2235587;2021-01-11 19:31:15.636+00;5c07b0592ab7d70007f0a568;921;1;MARIA de Lima;Paid;5065866656;9;456.0;
2235596;2021-01-11 19:32:36.957+00;5b327ae65b5f76000494c921;246080;3;RAFAEL de Lima Ribeiro;PAID;1652;47;100.0;850165831924
2235601;2021-01-11 19:35:33.646+00;5bec4dffefa5a3000773eceb;10513;1;Pedro lima;processing;4454515511;35;456.0;305446953161
2235609;2021-01-11 19:35:48.477+00;5c1d1e3a35a9ab00074d8871;108532;1;CARLOS de Lima;paid;3213133112;47;100.0;119459873035
2235631;2021-01-11 19:36:15.081+00;5c429cd98b32d60007294cc7;392;1;MARIA FERREIRA de Lima;in process;4004405000;9;456.0;823669107220
2235640;2021-01-11 19:40:07.127+00;5c991854be851b0007dae2a0;6678;1;juliana Ribeiro;in process;777627772;62;903.0;
2235642;2021-01-11 19:40:07.169+00;5d0235b7c1d5b7000868a0c6;13188;1;Jéssica Gomes;PAID;200444203;35;456.0;
2235650;2021-01-11 19:40:07.555+00;5bd9cece05e0ce0007f9161a;11383;1;marcia SANTOS;Paid;4116664644;35;903.0;130.493.931-963
2235656;2021-01-11 19:40:24.497+00;5c080c5d72516d000706e6d0;6151;1;juliana de Lima;refunded;1112992515;62;456.0;688352562621
2235671;2021-01-11 19:40:44.435+00;5cd42b83ae97ad00071cc608;12810;1;Ana Luísa Alves;refunded;4040400400;35;903.0;690.706.198-780
2235680;2021-01-11 19:40:56.577+00;5c3390e12a25e30007ef08be;9227;1;Joao SANTOS;REFUNDED;2020020727;62;903.0;
2235688;2021-01-11 19:41:06.035+00;5c0fbbe23694c1000711c3ac;6928;1;Joao FERREIRA FERREIRA;refunded;3333333333;62;100.0;008.037.585-284
2235702;2021-01-11 19:45:07.677+00;5acd2a3c4c491e00047463d4;12942;1;;Paid;5010150511;35;903.0;006515799-880
2235711;2021-01-11 19:45:34.331+00;5cd42dd51f4d0d00079f13a3;8160;1;RAFAEL Alves;Paid;3111103000;62;456.0;268615921492
2235733;2021-01-11 19:46:10.87+00;5c1baf1a1481450007efe03d;11377;1;RAFAEL souza;PROCESSING;4212120022;35;456.0;083.367.846-555
2235746;2021-01-11 19:46:22.026+00;5bbd0e4038c0ba0006c69f5b;7249;1;Ana Luísa lima oliveira;PAID;5151111111;62;;423563854889
2235756;2021-01-11 19:50:08.423+00;5c1a4d518b7e7200078a5386;9312;1;Daniel FERREIRA Gomes;in process;2441241142;62;100.0;70869045896
2235759;2021-01-11 19:50:34.937+00;5c17bf2a3ccc760007a9f91f;15785;1;antônio Silva;refused;1111131111;35;456.0;399513398045
2235789;2021-01-11 19:51:17.243+00;5b86aa55d74a8400044fb776;18240;1;marcia Rodrigues;Paid;6669999999;35;456.0;839716076-361
2235827;2021-01-11 19:55:37.01+00;5be6f04fdc13b000071d4c6b;6209;1;;REFUNDED;8085800588;62;100.0;
2235833;2021-01-11 19:56:07.123+00;5bd070bf17abf90007943993;2532;1;Paulo José Alves oliveira;refused;131840311;9;456.0;785704466-518
2235835;2021-01-11 19:56:09.258+00;5be7197694ae640007298841;4228;1;marcia Pereira Pereira;refunded;1440202210;62;903.0;003415675-641
2235854;2021-01-11 20:00:08.015+00;5b587657f1a6e800046d7117;349;1;Pedro lima Pereira;Paid;4444440244;9;903.0;948.737.929-343
2235864;2021-01-11 20:00:35.016+00;5ba2cb8de73f2a00044a980a;7985;1;FELIPE de Lima;REFUNDED;5770570070;62;456.0;504498165-586
2235896;2021-01-11 20:01:34.296+00;5bad2084e1ecd100088d0cf4;2503504;4;marcia Pereira Alves;Paid;2342542334;47;100.0;057084400-446
2235914;2021-01-11 20:05:38.189+00;5d1208388509c3000744697c;27779;1;ANA Rodrigues;Paid;4024525540;35;100.0;307816045661
2235917;2021-01-11 20:05:46.689+00;5ccafa738b25d000071746cf;3753;1;Daniel de OLIVEIRA SANTOS;Refused;4444142444;62;100.0;115754130156
2235940;2021-01-11 20:06:10.291+00;5b86aa55d74a8400044fb776;8589;1;Jéssica oliveira;paid;4777777727;62;456.0;402147275026
2235947;2021-01-11 20:10:02.863+00;5be9b38f00fbdb00076ebb00;12859;1;Jéssica souza Ribeiro;paid;202025210;35;392.0;992295720-840
2235949;2021-01-11 20:10:08.657+00;5b913d87d591b70004617a8d;2531;1;;REFUNDED;1441224114;9;100.0;901.278.579-832
2235950;2021-01-11 20:10:08.7+00;5b913d87d591b70004617a8d;5498;1;Joao souza;Refused;4443414432;62;456.0;075416425-117
2235960;2021-01-11 20:10:57.668+00;5d1c980bcb6c990007a9a4a3;7361;1;Paulo José Ribeiro;REFUNDED;4144441422;62;903.0;54118136573
2235978;2021-01-11 20:11:14.48+00;5c1a4cdd8b7e7200078a52df;16953;1;Ana Luísa souza;Paid;220082500;35;456.0;975900712617
2235979;2021-01-11 20:11:14.67+00;5c33ac70d610c900071fdeda;15419;1;;PAID;1855000555;35;100.0;578081614-692
2236002;2021-01-11 20:15:08.114+00;5a9e82d6492cf900043fa081;28086;1;ANA Gomes de OLIVEIRA;paid;1211211222;35;456.0;
2236007;2021-01-11 20:15:28.713+00;5bbf6545d0b0580007f925fc;8207;1;Pedro Rodrigues Alves;Paid;2222725222;62;100.0;905856130935
2236046;2021-01-11 20:16:16.485+00;5c0ff79515f3dd0007bb5642;25518;1;Daniel Rodrigues;processing;5055150511;35;392.0;920330648903
2236050;2021-01-11 20:18:50.821+00;5c9e626d3747bf0007190e8b;6002;1;Ana Luísa SANTOS;refunded;448448448;62;100.0;
2236058;2021-01-11 20:20:09.012+00;5cc2111635fd91000711245b;10392;1;Daniel Gomes lima;REFUNDED;4434440040;35;100.0;107.063.664-250
2236065;2021-01-11 20:20:32.797+00;5bb7b11fb23a9b00077686ac;8965;1;FELIPE Alves lima;refused;1333338381;62;100.0;574693267695
2236076;2021-01-11 20:20:49.072+00;5c0ff9a378b631000765bf5e;110654;1;FELIPE Pereira;PAID;2313663632;47;903.0;737.203.785-143
2236078;2021-01-11 20:20:53.84+00;5bb7b1f00cb37a00075fb28a;27665;1;juliana FERREIRA souza;Paid;3903003300;35;100.0;905872799-507
2236111;2021-01-11 20:25:08.494+00;5c534ca92c6bbe0007b54dca;4364;1;;refunded;3777770070;62;903.0;805455021185
2236124;2021-01-11 20:25:09.104+00;5b913d87d591b70004617a8d;2796;1;marcia souza Pereira;paid;203233222;9;903.0;601424196996
2236127;2021-01-11 20:25:09.241+00;5c5d894e67882c00076bf74c;13630;1;Pedro de OLIVEIRA lima;paid;3377316363;35;456.0;
2236131;2021-01-11 20:25:34.392+00;5be9c6eabb3b7b0007dd05de;9064;1;FELIPE oliveira Silva;Refused;6656216122;62;456.0;708.479.898-444
2236198;2021-01-11 20:30:10.536+00;5cee977911f0f10007eda193;1927;1;marcia Silva;refused;3333393943;9;456.0;086656169-340
2236199;2021-01-11 20:30:33.947+00;5b200a0e30d2290004d0662e;22305;1;;refunded;1211133112;35;903.0;211743950564
2236222;2021-01-11 20:31:19.434+00;5c9bed6f2f84eb000982ca80;3204;1;;refused;7333307373;62;456.0;129917834176
2236230;2021-01-11 20:31:25.032+00;5bf437dae437eb000779af7d;2081;1;Jéssica souza;PAID;5777177777;9;456.0;453753554-349
2236258;2021-01-11 20:35:44.655+00;5c50796ce075aa000794567f;9134;1;FELIPE SANTOS souza;PAID;2222000003;62;100.0;94587069792
2236260;2021-01-11 20:35:47.793+00;5cf7b84bcc1aa2000727a8ab;7097;1;Ana Luísa Silva;PAID;2221212122;62;100.0;325857071-245
2235281;2021-01-11 18:55:41.394+00;5c07d581412f4e00076de1ed;47722;1;;PAID;1033010033;47;903.0;661763470919
2235313;2021-01-11 19:00:29.124+00;5bffb317b858b9000760dcd7;10873;1;Jéssica lima Rodrigues;refused;2621211161;35;100.0;980998569-801
2235315;2021-01-11 19:00:29.743+00;5c052469f9f74b0007d822ec;17689;1;juliana Alves FERREIRA;Paid;3910099900;35;903.0;
2235316;2021-01-11 19:00:38.888+00;5bd070bf17abf90007943993;3396;1;Joao lima;REFUNDED;6026260222;62;456.0;766998433755
2235323;2021-01-11 19:00:47.48+00;5c18f1ee8fbd2200073b2834;6325;1;Paulo José oliveira;paid;9210113193;62;456.0;463393918571
2235384;2021-01-11 19:06:04.444+00;5c238943a336b000077cb170;9894;1;MARIA FERREIRA souza;REFUNDED;4414601014;62;456.0;981.657.874-802
2235395;2021-01-11 19:06:13.157+00;5c10fa906a04d80007f95702;8042;1;Ana Luísa Alves Silva;Paid;4200224040;62;456.0;24192777462
2235400;2021-01-11 19:10:07.589+00;5b228e56f5173d0004d18b3f;12227;1;Paulo José FERREIRA FERREIRA;PAID;1130313103;35;456.0;234983448-650
2235433;2021-01-11 19:11:02.63+00;5c067ef0412f4e00076d9250;46678;1;FELIPE Silva de OLIVEIRA;in process;5111114226;47;456.0;810322121913
2235465;2021-01-11 19:16:11.434+00;5bfffab9f68c010007359846;7458;1;juliana Silva;PAID;1811611199;62;100.0;
2235467;2021-01-11 19:16:13.484+00;5c0e715bf380750007e4c523;4885;1;Paulo José lima Silva;refused;3533333333;62;456.0;490.712.170-480
2235471;2021-01-11 19:16:22.71+00;5c193ef0ca90a40007c761cd;547;1;juliana Pereira souza;refunded;5222282525;9;456.0;154050027947
2235484;2021-01-11 19:20:27.051+00;5bc7865295a12e000721606f;10184;1;antônio souza Pereira;REFUNDED;200250022;35;456.0;490125664135
2235494;2021-01-11 19:20:49.553+00;5b86aadd2b4f460004fda276;2425;1;juliana Alves;Paid;4608888101;9;903.0;386.389.823-154
2235505;2021-01-11 19:21:08.909+00;5c0fbbe23694c1000711c3ac;16843;1;Daniel lima;REFUNDED;52025020;35;456.0;412.332.241-575
2235515;2021-01-11 19:25:07.725+00;5b4fd6069657300004d8aded;2586;1;Antonio Rodrigues Silva;paid;5556775557;9;903.0;583612686-423
2235552;2021-01-11 19:30:08.13+00;5a7c869d44a90d0004f41c82;1274;1;antônio FERREIRA oliveira;paid;4777307777;9;456.0;113189501502
2235586;2021-01-11 19:31:15.41+00;5b86aa55d74a8400044fb776;10809;1;RAFAEL SANTOS FERREIRA;REFUNDED;60601606;35;456.0;
2235597;2021-01-11 19:35:07.811+00;5b4fd6069657300004d8aded;16637;1;roberta de Lima;refunded;199051001;35;456.0;245.040.792-481
2235602;2021-01-11 19:35:35.311+00;5c07b040412f4e00076dc71b;48700;2;Pedro Rodrigues oliveira;refused;4426242230;47;100.0;17333979061
2235607;2021-01-11 19:35:42.35+00;5cbe00262e269b0007e02909;5748;1;;REFUNDED;4004000555;62;100.0;742095703-451
2235611;2021-01-11 19:35:49.796+00;5c746b8f466402000766c908;7230;1;antônio FERREIRA;PAID;2322772722;62;456.0;124176846012
2235620;2021-01-11 19:35:57.264+00;5bbf808fd60e350007db0e55;4445;1;Paulo José Gomes Silva;REFUNDED;5845801104;62;456.0;436520549035
2235627;2021-01-11 19:36:07.542+00;5ca60b82e9721e0007e7e6ca;37207;1;Antonio Silva;refunded;4225425003;47;100.0;498983249-217
2235635;2021-01-11 19:38:15.93+00;5b1915feb8cf93000416d7f3;449136;12;MARIA oliveira FERREIRA;PAID;3323321333;47;100.0;047.226.566-386
2235651;2021-01-11 19:40:07.621+00;5acd2a3c4c491e00047463d4;2602;1;Jéssica Gomes;PROCESSING;4111240900;9;903.0;945.947.227-345
2235652;2021-01-11 19:40:07.707+00;5c9521aae5b8f00007b2bd4c;5048;1;Pedro oliveira;paid;2201828804;62;903.0;401557385-199
2235677;2021-01-11 19:40:54.906+00;5c3390e12a25e30007ef08be;409;1;FELIPE Silva;Refused;2112121212;9;456.0;
2235692;2021-01-11 19:43:01.834+00;5ab9675c645b5b0004577beb;9577;1;CARLOS Rodrigues;PAID;2552588626;62;456.0;411447110662
2235695;2021-01-11 19:45:07.359+00;5cc889b994f07b00079f1921;5011;1;antônio Silva souza;PAID;4411315644;62;100.0;
2235701;2021-01-11 19:45:07.628+00;5cc2111635fd91000711245b;7048;1;juliana Pereira Gomes;REFUNDED;4050005500;62;100.0;646202220284
2235705;2021-01-11 19:45:07.831+00;5bd9cece05e0ce0007f9161a;25039;1;Joao de OLIVEIRA;PAID;2422347224;35;100.0;428208633546
2235708;2021-01-11 19:45:34.008+00;5c026a55f9f74b0007d810f2;1210;1;juliana souza Gomes;Paid;4400464646;9;456.0;294163732251
2235722;2021-01-11 19:45:53.522+00;5c61e4c10cbe3b00078dbf30;8367;1;Ana Luísa Pereira FERREIRA;refunded;1321027222;62;903.0;
2235726;2021-01-11 19:46:00.146+00;5cc23c1d88a4c8000919d56a;6394;1;Jéssica souza;paid;4022010101;62;456.0;082942693-870
2235744;2021-01-11 19:46:20.47+00;5c067ef0412f4e00076d9250;3497;1;RAFAEL lima Silva;refunded;211102244;62;903.0;698058008645
2235747;2021-01-11 19:46:22.272+00;5c0fbbe23694c1000711c3ac;8805;1;;PAID;3034330343;62;456.0;654760855-890
2235765;2021-01-11 19:50:46.735+00;5ccc7ff9553137000755c38d;17891;1;;Paid;8000015181;35;456.0;
2235771;2021-01-11 19:50:59.644+00;5c5078328b32d600072987fc;3861;1;marcia SANTOS Ribeiro;refused;1199222901;62;456.0;294683161-065
2235779;2021-01-11 19:51:09.275+00;5c193e9949df67000702e018;7019;1;antônio de OLIVEIRA;paid;2888821818;62;456.0;
2235809;2021-01-11 19:55:08.53+00;5bd9cece05e0ce0007f9161a;7964;1;antônio Gomes Pereira;PAID;2432220432;62;903.0;779239380-217
2235810;2021-01-11 19:55:08.629+00;5caf79b8b1a27e0007c09a14;7656;1;ANA souza;PAID;5522013523;62;903.0;278690688179
2235814;2021-01-11 19:55:23.551+00;5bc7759a5145cf000767c233;34986;1;Daniel de Lima Silva;processing;7121711117;47;903.0;
2235825;2021-01-11 19:55:36.548+00;5bd9f49d16804600078ede4c;407;1;antônio lima Silva;Paid;2002420000;9;100.0;860017224798
2235848;2021-01-11 20:00:03.527+00;5a61ff9287f21c0004a14d3b;9731;1;Antonio Pereira Rodrigues;in process;2522424424;62;100.0;111245328148
2235859;2021-01-11 20:00:23.345+00;5bbe604f32d40c0007824468;26461;1;juliana lima Pereira;PAID;1610637666;35;456.0;165740059-473
2235924;2021-01-11 20:05:57.244+00;5bfd76518500eb00078d0474;3931;1;Ana Luísa Rodrigues Silva;PAID;2444255274;62;456.0;636121048-040
2235930;2021-01-11 20:06:02.583+00;5bc781152a96d70007a6be3a;4801;1;FELIPE Silva;refused;444300000;62;100.0;802268875313
2235946;2021-01-11 20:08:21.588+00;59b6d55e3dcc110004b8636c;7204;1;Ana Luísa Pereira;paid;2544035410;62;456.0;311.781.492-519
2235982;2021-01-11 20:11:16.067+00;5bd35dc274a8dd0007e76fb4;8766;1;Daniel de Lima;paid;3313331113;62;903.0;814957510720
2236008;2021-01-11 20:15:32.951+00;5c0e3a36547a590007b75640;5660;1;RAFAEL lima souza;processing;200160011;62;100.0;783.544.683-313
2236019;2021-01-11 20:15:42.352+00;5bc77c552a96d70007a6bdca;159843;5;antônio oliveira de Lima;Refused;3337666636;47;456.0;325814234939
2236053;2021-01-11 20:20:08.758+00;5bc5c97e922535000705d151;2457;1;MARIA Silva SANTOS;REFUNDED;3732333243;9;;566333188-739
2236056;2021-01-11 20:20:08.906+00;5c88e36e5cbb600007cd7538;4740;1;;REFUNDED;3477303334;62;100.0;
2236084;2021-01-11 20:21:02.235+00;5b9687dd5678f10004822418;2706;1;CARLOS de OLIVEIRA;Refused;2242271241;9;456.0;751074775146
2236095;2021-01-11 20:21:12.503+00;5b7ef6b31649a80004e777d4;8749;1;roberta Pereira Silva;paid;310100140;62;456.0;113110512419
2236097;2021-01-11 20:21:14.289+00;5c429c4f4a9cec00079c2f6b;16965;2;;Refused;4331034411;35;456.0;151562784498
2236106;2021-01-11 20:21:22.53+00;5bbd0e4038c0ba0006c69f5b;3015;1;Jéssica lima;REFUNDED;101550000;62;456.0;649107199-201
2236109;2021-01-11 20:25:03.138+00;5a65fec1d9958900040cbd87;5137;1;Pedro Gomes;Paid;360663336;62;100.0;711793269-094
2236119;2021-01-11 20:25:08.859+00;5b587657f1a6e800046d7117;3740;1;Antonio de Lima;PAID;333310333;62;456.0;178482313-902
2236126;2021-01-11 20:25:09.194+00;5cc2111635fd91000711245b;14789;1;CARLOS souza souza;refused;6444505404;35;903.0;175033622799
2236129;2021-01-11 20:25:09.343+00;5c9bc7e81a1d37000797f7e2;4608;1;Joao Ribeiro oliveira;paid;5075505770;62;456.0;325.824.351-642
2236130;2021-01-11 20:25:31.527+00;5b8d3d6ca0c59e00041b57f7;6209;1;roberta Ribeiro;refused;5552200555;62;456.0;985067785321
2236138;2021-01-11 20:25:43.309+00;5ccc5c84737a0e00073126af;7232;1;marcia Gomes;Paid;3433313214;62;100.0;162.910.762-694
2235280;2021-01-11 18:55:39.106+00;5be9c49d00eb020007719f4e;7295;1;Jéssica de OLIVEIRA Pereira;PAID;3333333333;62;903.0;240372584-835
2235284;2021-01-11 18:55:49.628+00;5bd0544cdd7ec400075826b8;5517;1;;paid;1933443444;62;100.0;240189622169
2235334;2021-01-11 19:00:59.799+00;5c5313b2a76d0000073e9e67;7902;1;;PAID;2002100001;62;456.0;
2235339;2021-01-11 19:01:07.697+00;5c10fa906a04d80007f95702;1689;1;FELIPE Silva Rodrigues;refunded;6465366354;9;456.0;
2235377;2021-01-11 19:05:58.056+00;5c06a04df9f74b0007d8978d;2768;1;FELIPE Ribeiro Alves;PAID;1722322770;9;100.0;056863624-169
2235378;2021-01-11 19:05:59.35+00;5c9b7536927823000718b4e0;13821;1;Pedro Ribeiro de OLIVEIRA;refused;5555155995;35;903.0;558838033965
2235387;2021-01-11 19:06:06.981+00;5c79b0377651c00008f70a1b;42526;1;ANA Silva;PAID;4414564541;47;456.0;275698535892
2235424;2021-01-11 19:10:49.336+00;5bf1d8091fc2310007c736c1;12829;1;Pedro oliveira;PAID;3577203222;35;903.0;
2235462;2021-01-11 19:16:05.125+00;5bcf885c109dd200079d60ac;23846;2;FELIPE FERREIRA FERREIRA;paid;60;35;456.0;
2235474;2021-01-11 19:20:03.233+00;5a65fec1d9958900040cbd87;7581;1;Ana Luísa Pereira Silva;refused;3366131661;62;456.0;752188252052
2235483;2021-01-11 19:20:26.737+00;5bc4e6c198b1620007f53a69;74771;1;FELIPE Ribeiro;PAID;4323254444;47;456.0;157592149-610
2235486;2021-01-11 19:20:32.045+00;5c193d6c7834120007f980e2;5106;1;juliana de Lima FERREIRA;PROCESSING;3636336363;62;100.0;86522754372
2235504;2021-01-11 19:21:06.1+00;5c1a68653213210007f4fc76;6705;1;Jéssica Gomes;paid;3163656536;62;100.0;069.686.727-485
2235517;2021-01-11 19:25:23.548+00;5bca2251d04afb0007aa08f9;22556;1;FELIPE SANTOS lima;Refused;1111414111;35;100.0;
2235561;2021-01-11 19:30:58.08+00;5c10f6426a04d80007f95691;24860;2;Antonio souza Ribeiro;PROCESSING;2424222332;35;903.0;509448401226
2235575;2021-01-11 19:31:11.033+00;5c98d489a5e8e10007dacb41;7586;1;Paulo José SANTOS;processing;3003223002;62;100.0;
2235580;2021-01-11 19:31:13.613+00;5c123c36fb719a0007c9818a;9746;1;Joao lima;Paid;1555055105;62;456.0;738926921426
2235608;2021-01-11 19:35:47.062+00;5bce1a37f2086f0007d75240;6193;1;CARLOS lima de OLIVEIRA;refunded;606660766;62;903.0;
2235689;2021-01-11 19:41:06.08+00;5c10fa906a04d80007f95702;1752;1;;refunded;3000313000;9;100.0;
2235725;2021-01-11 19:45:56.835+00;5be6f1adf1feda00070d908e;5485;1;;in process;2202200626;62;456.0;370.173.678-659
2235727;2021-01-11 19:46:01.012+00;5bb7b33ba1b171000717fc8c;9413;1;RAFAEL Ribeiro;PROCESSING;7707344744;62;456.0;950898709253
2235732;2021-01-11 19:46:09.492+00;5c9cbfafb12c35000757da80;6703;1;marcia lima;PROCESSING;3133131310;62;456.0;571045317444
2235741;2021-01-11 19:46:18.025+00;5b85cd1807589f000412da29;8922;1;FELIPE de OLIVEIRA;paid;1343332433;62;456.0;496306703659
2235745;2021-01-11 19:46:21.495+00;5c193ef0ca90a40007c761cd;8770;1;Joao FERREIRA;Paid;5611146000;62;456.0;
2235754;2021-01-11 19:50:08.323+00;5cc889b994f07b00079f1921;1839;1;roberta souza;refunded;1100401511;9;100.0;
2235767;2021-01-11 19:50:48.648+00;5bb7b2fbc50bbe0007ac2d03;3623;1;;Paid;4334133143;62;456.0;641.448.830-155
2235775;2021-01-11 19:51:07.155+00;5ac6828da93bd20004485d01;15017;1;RAFAEL Pereira;processing;3113231001;35;100.0;728349076816
2235780;2021-01-11 19:51:11.903+00;5c759765d7a5f00007425298;12635;1;CARLOS FERREIRA;PAID;2101112102;35;903.0;
2235813;2021-01-11 19:55:22.377+00;5ba2cb50347a7a0004b088ee;25919;3;CARLOS lima;REFUNDED;1441211211;35;456.0;
2235850;2021-01-11 20:00:07.864+00;5c6703f80a30d0000741dbd8;8538;1;;PAID;3151443477;62;456.0;899526793-621
2235868;2021-01-11 20:00:38.763+00;5c0fd0ed3694c1000711c9fe;11073;1;;in process;2210022202;35;903.0;286.046.613-444
2235882;2021-01-11 20:01:00.791+00;5ca60b82e9721e0007e7e6ca;4301;1;CARLOS Alves;PAID;404040032;62;456.0;525760007-654
2235884;2021-01-11 20:01:02.024+00;5ca60b82e9721e0007e7e6ca;8259;1;Ana Luísa SANTOS Silva;refused;1232266132;62;456.0;245.818.493-642
2235893;2021-01-11 20:01:10.588+00;5c0fbbe23694c1000711c3ac;7447;1;;PAID;3333653665;62;456.0;661.533.436-433
2235901;2021-01-11 20:05:07.919+00;5c991854be851b0007dae2a0;2324;1;FELIPE Gomes;paid;4044003354;9;456.0;218.932.727-856
2235954;2021-01-11 20:10:46.263+00;5c58a861672f460007355de7;14594;1;FELIPE Alves Ribeiro;in process;55211000;35;903.0;910.795.052-455
2235955;2021-01-11 20:10:46.496+00;5c65768e794990000703fc73;966;1;Paulo José Gomes Ribeiro;PAID;2012002050;9;100.0;821697561298
